Trial,Id,ElapsedTime
235,Joystick,5125635.926016
235,Joystick,5125636.022016
235,Joystick,5125636.167008
235,Joystick,5125637.338016
235,Joystick,5125639.099008
235,Joystick,5125639.191008
235,Joystick,5125639.573024
235,Joystick,5125640.023008
235,Joystick,5125640.098016
235,Joystick,5125640.915008
235,Joystick,5125641.780032
235,Go,5125656.827008
235,Response,5125656.950016
235,Joystick,5125656.966016
235,Hit,5125656.966016
236,ITI,5125656.966016
236,Joystick,5125658.990016
236,Joystick,5125660.019008
236,Joystick,5125660.104032
236,Joystick,5125663.412032
236,Joystick,5125663.844032
236,Joystick,5125664.027008
236,Go,5125666.404032
236,Response,5125666.528032
236,Joystick,5125666.600032
236,Hit,5125666.600032
237,ITI,5125666.600032
237,Joystick,5125666.690016
237,Joystick,5125667.844032
237,Joystick,5125668.607008
237,Joystick,5125668.741024
237,Joystick,5125668.866016
237,Joystick,5125673.388032
237,Go,5125675.559008
237,Joystick,5125675.677024
237,Response,5125675.677024
237,Miss,5125677.684032
238,ITI,5125677.687008
238,NoGo,5125682.747008
238,Response,5125682.871008
238,Joystick,5125682.889024
238,CorrectRejection,5125684.874016
239,ITI,5125684.877024
239,Go,5125689.422016
239,Response,5125689.542016
239,Joystick,5125689.571008
239,Hit,5125689.571008
240,ITI,5125689.571008
240,Joystick,5125689.682016
240,Joystick,5125689.813024
240,Joystick,5125689.897024
240,Joystick,5125690.044032
240,Joystick,5125690.289024
240,Joystick,5125690.552032
240,Joystick,5125690.803008
240,Joystick,5125691.095008
240,Joystick,5125692.969024
240,Joystick,5125693.510016
240,Joystick,5125695.323008
240,Joystick,5125695.777024
240,Joystick,5125695.971008
240,Joystick,5125699.200032
240,Joystick,5125700.317024
240,Joystick,5125701.043008
240,Joystick,5125701.763008
240,Joystick,5125701.875008
240,Joystick,5125702.068032
240,NoGo,5125704.339008
240,Response,5125704.463008
240,Joystick,5125704.474016
240,Timeout,5125706.049024
240,Joystick,5125706.262016
240,Joystick,5125707.080032
240,Joystick,5125707.352032
240,Joystick,5125707.722016
240,Joystick,5125708.532032
240,Joystick,5125709.025024
240,Joystick,5125709.542016
240,Joystick,5125710.174016
240,Joystick,5125711.000032
240,Joystick,5125711.216032
240,Joystick,5125711.803008
240,FalseAlarm,5125712.050016
241,ITI,5125712.053024
241,Joystick,5125712.680032
241,Joystick,5125713.066016
241,Joystick,5125713.186016
241,Joystick,5125714.028032
241,Joystick,5125715.554016
241,Joystick,5125715.827008
241,Go,5125718.232032
241,Response,5125718.352032
241,Timeout,5125718.784032
241,Joystick,5125719.940032
241,Joystick,5125720.559008
241,Miss,5125720.791008
242,ITI,5125720.794016
242,Joystick,5125720.847008
242,Joystick,5125721.550016
242,Joystick,5125721.861024
242,Joystick,5125722.940032
242,Go,5125725.540032
242,Response,5125725.664032
242,Joystick,5125725.815008
242,Hit,5125725.815008
243,ITI,5125725.815008
243,Joystick,5125725.970016
243,Joystick,5125726.844032
243,Joystick,5125730.385024
243,Joystick,5125730.520032
243,Go,5125732.766016
243,Response,5125732.883008
243,Joystick,5125732.891008
243,Hit,5125732.891008
244,ITI,5125732.891008
244,Joystick,5125732.997024
244,Joystick,5125733.535008
244,Joystick,5125733.816032
244,Joystick,5125737.769024
244,Joystick,5125737.902016
244,Joystick,5125738.060032
244,Joystick,5125740.920032
244,Joystick,5125741.024032
244,Go,5125746.188032
244,Response,5125746.305024
244,Joystick,5125746.327008
244,Hit,5125746.327008
245,ITI,5125746.327008
245,Joystick,5125746.433024
245,Joystick,5125746.561024
245,Joystick,5125748.586016
245,NoGo,5125756.666016
245,Response,5125756.773024
245,Joystick,5125756.794016
245,Timeout,5125756.798016
245,FalseAlarm,5125762.806016
246,ITI,5125762.809024
246,Go,5125771.322016
246,Joystick,5125771.356032
246,Response,5125771.356032
246,Joystick,5125771.419008
246,Hit,5125771.419008
247,ITI,5125771.419008
247,Joystick,5125771.518016
247,Joystick,5125771.859008
247,Joystick,5125790.497024
247,Go,5125792.551008
247,Response,5125792.676032
247,Joystick,5125792.734016
247,Hit,5125792.734016
248,ITI,5125792.734016
248,Joystick,5125792.829024
248,Joystick,5125792.946016
248,NoGo,5125806.742016
248,Response,5125806.864032
248,Timeout,5125807.011008
248,Joystick,5125807.147008
248,Joystick,5125808.076032
248,Joystick,5125808.431008
248,FalseAlarm,5125813.033024
249,ITI,5125813.039008
249,Go,5125817.121024
249,Response,5125817.238016
249,Joystick,5125817.319008
249,Hit,5125817.319008
250,ITI,5125817.319008
250,Joystick,5125817.474016
250,Go,5125830.424032
250,Response,5125830.549024
250,Joystick,5125830.573024
250,Hit,5125830.573024
251,ITI,5125830.573024
251,Joystick,5125831.030016
251,Joystick,5125831.190016
251,Joystick,5125831.284032
251,Joystick,5125831.437024
251,Joystick,5125831.550016
251,Go,5125836.189024
251,Response,5125836.314016
251,Joystick,5125836.330016
251,Hit,5125836.330016
252,ITI,5125836.330016
252,Joystick,5125836.656032
252,NoGo,5125843.394016
252,Response,5125843.518016
252,CorrectRejection,5125845.518016
253,ITI,5125845.520032
253,Go,5125851.206016
253,Response,5125851.329024
253,Joystick,5125851.540032
253,Hit,5125851.540032
254,ITI,5125851.540032
254,Joystick,5125851.796032
254,NoGo,5125857.329024
254,Response,5125857.455008
254,CorrectRejection,5125859.459008
255,ITI,5125859.461024
255,Go,5125864.459008
255,Response,5125864.579008
255,Miss,5125866.579008
256,ITI,5125866.581024
256,Go,5125874.038016
256,Response,5125874.156032
256,Joystick,5125874.576032
256,Hit,5125874.576032
257,ITI,5125874.576032
257,Joystick,5125874.939008
257,Joystick,5125875.962016
257,Joystick,5125876.426016
257,Joystick,5125878.682016
257,Joystick,5125878.806016
257,Go,5125882.109024
257,Response,5125882.234016
257,Joystick,5125882.262016
257,Hit,5125882.262016
258,ITI,5125882.262016
258,Joystick,5125882.496032
258,Joystick,5125882.610016
258,Joystick,5125882.716032
258,Joystick,5125882.889024
258,Joystick,5125885.932032
258,Joystick,5125886.016032
258,Joystick,5125886.136032
258,Joystick,5125886.969024
258,Joystick,5125887.941024
258,Joystick,5125888.458016
258,Joystick,5125888.811008
258,Joystick,5125888.893024
258,Joystick,5125889.358016
258,Joystick,5125890.703008
258,Joystick,5125892.837024
258,Joystick,5125894.492032
258,NoGo,5125900.425024
258,Response,5125900.545024
258,Timeout,5125900.604032
258,Joystick,5125900.608032
258,FalseAlarm,5125906.612032
259,ITI,5125906.615008
259,Go,5125911.061024
259,Response,5125911.185024
259,Joystick,5125911.227008
259,Hit,5125911.227008
260,ITI,5125911.227008
260,Joystick,5125913.758016
260,Joystick,5125914.107008
260,Joystick,5125914.176032
260,Joystick,5125914.391008
260,Joystick,5125917.416032
260,Joystick,5125922.510016
260,Go,5125931.397024
260,Response,5125931.528032
260,Joystick,5125931.566016
260,Hit,5125931.566016
261,ITI,5125931.566016
261,Joystick,5125931.938016
261,Joystick,5125934.160032
261,Joystick,5125934.340032
261,Go,5125937.513024
261,Response,5125937.621024
261,Joystick,5125937.694016
261,Hit,5125937.694016
262,ITI,5125937.694016
262,Joystick,5125937.951008
262,Joystick,5125938.094016
262,Go,5125943.683008
262,Response,5125943.808032
262,Joystick,5125943.842016
262,Hit,5125943.842016
263,ITI,5125943.842016
263,NoGo,5125958.823008
263,Response,5125958.949024
263,CorrectRejection,5125960.952032
264,ITI,5125960.954016
264,NoGo,5125965.115008
264,Response,5125965.245024
264,CorrectRejection,5125967.254016
265,ITI,5125967.257024
265,Go,5125972.857024
265,Response,5125972.978016
265,Miss,5125974.979008
266,ITI,5125974.983008
266,NoGo,5125980.174016
266,Response,5125980.290016
266,CorrectRejection,5125982.290016
267,ITI,5125982.293024
267,NoGo,5125987.494016
267,Response,5125987.619008
267,CorrectRejection,5125989.620032
268,ITI,5125989.623008
268,Go,5125993.951008
268,Response,5125994.072032
268,Joystick,5125994.347008
268,Hit,5125994.347008
269,ITI,5125994.347008
269,Go,5125999.921024
269,Response,5126000.039008
269,Joystick,5126000.310016
269,Hit,5126000.310016
270,ITI,5126000.310016
270,Joystick,5126000.414016
270,Joystick,5126000.567008
270,Go,5126005.370016
270,Response,5126005.476032
270,Joystick,5126005.543008
270,Hit,5126005.543008
271,ITI,5126005.543008
271,Joystick,5126006.172032
271,Go,5126011.430016
271,Response,5126011.538016
271,Joystick,5126011.581024
271,Hit,5126011.581024
272,ITI,5126011.581024
272,Joystick,5126012.895008
272,Joystick,5126013.940032
272,Joystick,5126014.200032
272,Joystick,5126014.518016
272,Joystick,5126014.804032
272,Joystick,5126018.320032
272,Joystick,5126018.420032
272,Joystick,5126018.712032
272,Joystick,5126019.048032
272,Joystick,5126019.126016
272,Joystick,5126020.358016
272,Joystick,5126020.545024
272,Joystick,5126021.187008
272,Joystick,5126021.712032
272,Joystick,5126021.814016
272,Joystick,5126022.210016
272,Joystick,5126022.367008
272,Go,5126024.919008
272,Joystick,5126025.013024
272,Response,5126025.013024
272,Joystick,5126025.583008
272,Hit,5126025.583008
273,ITI,5126025.583008
273,Joystick,5126028.954016
273,Joystick,5126029.074016
273,Joystick,5126029.328032
273,NoGo,5126041.397024
273,Response,5126041.522016
273,Joystick,5126041.554016
273,CorrectRejection,5126043.531008
274,ITI,5126043.534016
274,NoGo,5126048.070016
274,Response,5126048.193024
274,CorrectRejection,5126050.193024
275,ITI,5126050.196032
275,NoGo,5126054.604032
275,Response,5126054.724032
275,CorrectRejection,5126056.728032
276,ITI,5126056.730016
276,Go,5126061.537024
276,Response,5126061.661024
276,Joystick,5126061.695008
276,Hit,5126061.695008
277,ITI,5126061.695008
277,Joystick,5126062.386016
277,Joystick,5126062.489024
277,Joystick,5126062.625024
277,Joystick,5126062.725024
277,Joystick,5126062.892032
277,Joystick,5126064.867008
277,Joystick,5126064.970016
277,Go,5126069.804032
277,Response,5126069.926016
277,Joystick,5126070.026016
277,Hit,5126070.026016
278,ITI,5126070.026016
278,Joystick,5126070.081024
278,Joystick,5126070.345024
278,Joystick,5126070.932032
278,Joystick,5126071.252032
278,Go,5126079.395008
278,Response,5126079.520032
278,Joystick,5126079.530016
278,Hit,5126079.530016
279,ITI,5126079.530016
279,Go,5126083.972032
279,Response,5126084.097024
279,Joystick,5126084.262016
279,Hit,5126084.262016
280,ITI,5126084.262016
280,Joystick,5126084.393024
280,Joystick,5126084.496032
280,Joystick,5126084.992032
280,Joystick,5126091.112032
280,Joystick,5126091.199008
280,Joystick,5126092.423008
280,Joystick,5126092.511008
280,Joystick,5126092.657024
280,Joystick,5126094.646016
280,Joystick,5126094.735008
280,Joystick,5126094.864032
280,Joystick,5126095.140032
280,Joystick,5126095.265024
280,Joystick,5126097.238016
280,Joystick,5126097.530016
280,Joystick,5126097.619008
280,Joystick,5126101.732032
280,NoGo,5126108.362016
280,Response,5126108.487008
280,CorrectRejection,5126110.487008
281,ITI,5126110.489024
281,Go,5126115.393024
281,Response,5126115.517024
281,Joystick,5126115.683008
281,Hit,5126115.683008
282,ITI,5126115.683008
282,Joystick,5126116.440032
282,Joystick,5126116.583008
282,Joystick,5126119.104032
282,Joystick,5126119.201024
282,Joystick,5126119.332032
282,Joystick,5126119.535008
282,Joystick,5126119.631008
282,Joystick,5126119.825024
282,Joystick,5126121.944032
282,Joystick,5126122.050016
282,Joystick,5126132.613024
282,Go,5126147.104032
282,Response,5126147.219008
282,Joystick,5126147.367008
282,Hit,5126147.367008
283,ITI,5126147.367008
283,Joystick,5126147.966016
283,Joystick,5126148.250016
283,Joystick,5126148.326016
283,Joystick,5126148.503008
283,Joystick,5126148.628032
283,Joystick,5126148.804032
283,Joystick,5126148.881024
283,Joystick,5126149.027008
283,Joystick,5126151.217024
283,Go,5126159.284032
283,Response,5126159.406016
283,Joystick,5126159.422016
283,Hit,5126159.422016
284,ITI,5126159.422016
284,Joystick,5126159.763008
284,Go,5126165.846016
284,Response,5126165.968032
284,Joystick,5126165.993024
284,Hit,5126165.993024
285,ITI,5126165.993024
285,Joystick,5126166.074016
285,Joystick,5126166.314016
285,Go,5126180.079008
285,Response,5126180.201024
285,Joystick,5126180.224032
285,Hit,5126180.224032
286,ITI,5126180.224032
286,Joystick,5126180.447008
286,Joystick,5126180.562016
286,Joystick,5126180.684032
286,Joystick,5126180.972032
286,Joystick,5126181.274016
286,Joystick,5126184.750016
286,Joystick,5126193.940032
286,Go,5126198.640032
286,Response,5126198.747008
286,Joystick,5126198.765024
286,Hit,5126198.765024
287,ITI,5126198.765024
287,Joystick,5126199.687008
287,Joystick,5126199.815008
287,Joystick,5126199.946016
287,Joystick,5126200.250016
287,Joystick,5126200.423008
287,Joystick,5126205.156032
287,Joystick,5126206.105024
287,Joystick,5126206.491008
287,Go,5126209.340032
287,Response,5126209.465024
287,Joystick,5126209.956032
287,Hit,5126209.956032
288,ITI,5126209.956032
288,Joystick,5126212.431008
288,Go,5126258.619008
288,Response,5126258.744032
288,Joystick,5126258.782016
288,Hit,5126258.782016
289,ITI,5126258.782016
289,Joystick,5126261.302016
289,Joystick,5126261.717024
289,Joystick,5126263.397024
289,Go,5126265.700032
289,Response,5126265.821024
289,Joystick,5126265.893024
289,Hit,5126265.893024
290,ITI,5126265.893024
290,Go,5126278.557024
290,Joystick,5126278.643008
290,Response,5126278.643008
290,Joystick,5126278.850016
290,Hit,5126278.850016
291,ITI,5126278.850016
291,Joystick,5126278.960032
291,Go,5126301.696032
291,Response,5126301.820032
291,Joystick,5126301.919008
291,Hit,5126301.919008
292,ITI,5126301.919008
292,Joystick,5126302.086016
292,Go,5126316.933024
292,Response,5126317.053024
292,Joystick,5126317.133024
292,Hit,5126317.133024
293,ITI,5126317.133024
293,Go,5126345.836032
293,Response,5126345.957024
293,Joystick,5126345.977024
293,Hit,5126345.977024
294,ITI,5126345.977024
294,Joystick,5126346.253024
294,Joystick,5126346.358016
294,Joystick,5126346.480032
294,Joystick,5126347.748032
294,Joystick,5126347.917024
294,Joystick,5126348.593024
294,Joystick,5126348.919008
294,NoGo,5126351.491008
294,Response,5126351.599008
294,CorrectRejection,5126353.599008
295,ITI,5126353.602016
295,Go,5126358.176032
295,Response,5126358.300032
295,Joystick,5126358.671008
295,Hit,5126358.671008
296,ITI,5126358.671008
296,Joystick,5126366.403008
296,Joystick,5126366.485024
296,Joystick,5126366.655008
296,Joystick,5126367.600032
296,Joystick,5126367.701024
296,Joystick,5126367.838016
296,Joystick,5126369.184032
296,Joystick,5126369.378016
296,Joystick,5126371.515008
296,Joystick,5126372.560032
296,Joystick,5126372.964032
296,Joystick,5126373.304032
296,Joystick,5126373.551008
296,Joystick,5126374.308032
296,Joystick,5126374.638016
296,Joystick,5126374.815008
296,Joystick,5126374.958016
296,Joystick,5126375.043008
296,Joystick,5126383.515008
296,Joystick,5126384.261024
296,NoGo,5126387.987008
296,Response,5126388.097024
296,CorrectRejection,5126390.097024
297,ITI,5126390.099008
297,Go,5126395.816032
297,Response,5126395.939008
297,Joystick,5126396.385024
297,Hit,5126396.385024
298,ITI,5126396.385024
298,Joystick,5126396.744032
298,Joystick,5126403.133024
298,Joystick,5126403.512032
298,Joystick,5126403.888032
298,Joystick,5126404.369024
298,Joystick,5126404.450016
298,Joystick,5126406.259008
298,Joystick,5126406.623008
298,Joystick,5126406.670016
298,Go,5126410.034016
298,Response,5126410.157024
298,Joystick,5126410.199008
298,Hit,5126410.199008
299,ITI,5126410.199008
299,Joystick,5126412.470016
299,Joystick,5126412.587008
299,Joystick,5126412.709024
299,Joystick,5126413.948032
299,NoGo,5126423.689024
299,Response,5126423.797024
299,CorrectRejection,5126425.813024
300,ITI,5126425.816032
300,Go,5126431.750016
300,Response,5126431.874016
300,Joystick,5126432.506016
300,Hit,5126432.506016
301,ITI,5126432.506016
301,Joystick,5126438.043008
301,NoGo,5126505.934016
301,Response,5126506.057024
301,CorrectRejection,5126508.061024
302,ITI,5126508.064032
302,NoGo,5126513.903008
302,Response,5126514.010016
302,CorrectRejection,5126516.011008
303,ITI,5126516.014016
303,Go,5126521.901024
303,Response,5126522.011008
303,Miss,5126524.011008
304,ITI,5126524.014016
304,Go,5126528.822016
304,Response,5126528.947008
304,Miss,5126530.947008
305,ITI,5126530.949024
305,Go,5126535.464032
305,Response,5126535.587008
305,Miss,5126537.591008
306,ITI,5126537.594016
306,Go,5126543.416032
306,Response,5126543.540032
306,Miss,5126545.541024
307,ITI,5126545.544032
307,NoGo,5126551.825024
307,Response,5126551.945024
307,CorrectRejection,5126553.946016
308,ITI,5126553.949024
308,Go,5126558.325024
308,Response,5126558.445024
308,Joystick,5126558.653024
308,Hit,5126558.653024
309,ITI,5126558.653024
309,Joystick,5126558.777024
309,Joystick,5126559.859008
309,Joystick,5126559.978016
309,Joystick,5126560.414016
309,Joystick,5126561.402016
309,Joystick,5126562.272032
309,Joystick,5126562.424032
309,Joystick,5126562.846016
309,Joystick,5126562.876032
309,NoGo,5126566.758016
309,Response,5126566.867008
309,Joystick,5126567.304032
309,CorrectRejection,5126568.868032
310,ITI,5126568.870016
310,Joystick,5126581.148032
310,Go,5126588.209024
310,Response,5126588.334016
310,Miss,5126590.334016
311,ITI,5126590.338016
311,NoGo,5126601.005024
311,Response,5126601.130016
311,CorrectRejection,5126603.138016
312,ITI,5126603.140032
312,Go,5126607.302016
312,Response,5126607.428032
312,Miss,5126609.443008
313,ITI,5126609.446016
313,Go,5126613.476032
313,Response,5126613.584032
313,Miss,5126615.585024
314,ITI,5126615.587008
314,Go,5126620.391008
314,Response,5126620.504032
314,Joystick,5126620.782016
314,Hit,5126620.782016
315,ITI,5126620.782016
315,Joystick,5126620.857024
315,Joystick,5126626.150016
315,Joystick,5126626.568032
315,Joystick,5126628.155008
315,Joystick,5126628.341024
315,Joystick,5126628.980032
315,Joystick,5126630.931008
315,Joystick,5126631.202016
315,Joystick,5126631.296032
315,Go,5126667.075008
315,Response,5126667.205024
315,Joystick,5126667.739008
315,Hit,5126667.739008
316,ITI,5126667.739008
316,Joystick,5126671.578016
316,Go,5126674.832032
316,Response,5126674.954016
316,Joystick,5126674.986016
316,Hit,5126674.986016
317,ITI,5126674.986016
317,Go,5126684.846016
317,Response,5126684.970016
317,Joystick,5126684.985024
317,Hit,5126684.985024
318,ITI,5126684.985024
318,Joystick,5126685.616032
318,Joystick,5126686.713024
318,Joystick,5126714.808032
318,Go,5126719.499008
318,Response,5126719.624032
318,Joystick,5126719.625024
318,Hit,5126719.625024
319,ITI,5126719.625024
319,Go,5126743.982016
319,Joystick,5126744.083008
319,Response,5126744.083008
319,Joystick,5126744.118016
319,Hit,5126744.118016
320,ITI,5126744.118016
320,Joystick,5126747.126016
320,Joystick,5126756.152032
320,Joystick,5126756.911008
320,Go,5126772.328032
320,Response,5126772.449024
320,Joystick,5126772.531008
320,Hit,5126772.531008
321,ITI,5126772.531008
321,Joystick,5126773.165024
321,Joystick,5126775.093024
321,Joystick,5126775.751008
321,Joystick,5126776.244032
321,Joystick,5126776.890016
321,Joystick,5126777.048032
321,Joystick,5126777.210016
321,Joystick,5126777.345024
321,Joystick,5126777.764032
321,Joystick,5126777.954016
321,Joystick,5126778.079008
321,Joystick,5126778.378016
321,Joystick,5126779.486016
321,Joystick,5126779.584032
321,Go,5126785.065024
321,Joystick,5126785.149024
321,Response,5126785.149024
321,Joystick,5126785.191008
321,Hit,5126785.191008
322,ITI,5126785.191008
322,Joystick,5126786.977024
322,Joystick,5126787.081024
322,Joystick,5126787.129024
322,Joystick,5126787.543008
322,Joystick,5126787.719008
322,Joystick,5126788.896032
322,Joystick,5126789.070016
322,Joystick,5126789.124032
322,Joystick,5126789.141024
322,Joystick,5126791.466016
322,Joystick,5126792.756032
322,Joystick,5126793.458016
322,Joystick,5126794.243008
322,Go,5126797.567008
322,Response,5126797.682016
322,Joystick,5126797.774016
322,Hit,5126797.774016
323,ITI,5126797.774016
323,Joystick,5126798.013024
323,Go,5126802.248032
323,Response,5126802.369024
323,Joystick,5126802.403008
323,Hit,5126802.403008
324,ITI,5126802.403008
324,Joystick,5126803.374016
324,Go,5126809.856032
324,Joystick,5126809.953024
324,Response,5126809.953024
324,Joystick,5126809.976032
324,Hit,5126809.976032
325,ITI,5126809.976032
325,Joystick,5126813.131008
325,Go,5126816.125024
325,Response,5126816.243008
325,Joystick,5126816.294016
325,Hit,5126816.294016
326,ITI,5126816.294016
326,Joystick,5126816.531008
326,Joystick,5126816.606016
326,Joystick,5126816.724032
326,Joystick,5126816.860032
326,Joystick,5126816.965024
326,Joystick,5126817.261024
326,Joystick,5126817.355008
326,NoGo,5126821.227008
326,Response,5126821.352032
326,Joystick,5126821.418016
326,CorrectRejection,5126823.354016
327,ITI,5126823.356032
327,NoGo,5126830.152032
327,Response,5126830.274016
327,CorrectRejection,5126832.290016
328,ITI,5126832.294016
328,Go,5126837.305024
328,Response,5126837.430016
328,Joystick,5126837.783008
328,Hit,5126837.783008
329,ITI,5126837.783008
329,Joystick,5126838.413024
329,Joystick,5126838.686016
329,Joystick,5126839.339008
329,Joystick,5126839.471008
329,Joystick,5126840.060032
329,Joystick,5126841.593024
329,Joystick,5126841.747008
329,Joystick,5126842.377024
329,Joystick,5126843.328032
329,Joystick,5126843.621024
329,Joystick,5126844.329024
329,Joystick,5126844.564032
329,Joystick,5126845.456032
329,Joystick,5126845.846016
329,Joystick,5126845.869024
329,Joystick,5126847.124032
329,Joystick,5126849.496032
329,Go,5126888.121024
329,Response,5126888.240032
329,Miss,5126890.242016
330,ITI,5126890.245024
330,NoGo,5126894.880032
330,Response,5126894.988032
330,Joystick,5126895.047008
330,Joystick,5126895.116032
330,Joystick,5126895.679008
330,CorrectRejection,5126896.990016
331,ITI,5126896.992032
331,Go,5126988.845024
331,Response,5126988.969024
331,Joystick,5126989.145024
331,Hit,5126989.145024
332,ITI,5126989.145024
332,Joystick,5126991.435008
332,Joystick,5126992.477024
332,Joystick,5126996.433024
332,Joystick,5126997.485024
332,Go,5127009.428032
332,Joystick,5127009.512032
332,Response,5127009.512032
332,Miss,5127011.516032
333,ITI,5127011.518016
333,Joystick,5127011.802016
333,Joystick,5127012.015008
333,Go,5127021.412032
333,Joystick,5127021.494016
333,Response,5127021.494016
333,Miss,5127023.498016
334,ITI,5127023.501024
334,Joystick,5127023.835008
334,Joystick,5127094.469024
334,Joystick,5127100.005024
334,Joystick,5127100.601024
334,Go,5127103.729024
334,Response,5127103.852032
334,Joystick,5127103.953024
334,Hit,5127103.953024
335,ITI,5127103.953024
335,Joystick,5127106.006016
335,Joystick,5127110.783008
335,Joystick,5127111.678016
335,Joystick,5127115.646016
335,Joystick,5127116.515008
335,Joystick,5127116.875008
335,Go,5127121.446016
335,Response,5127121.554016
335,Joystick,5127121.630016
335,Hit,5127121.630016
336,ITI,5127121.630016
336,Joystick,5127123.414016
336,Joystick,5127123.516032
336,Joystick,5127123.583008
336,Joystick,5127184.437024
336,Joystick,5127185.121024
336,Joystick,5127185.430016
336,Joystick,5127185.947008
336,Joystick,5127186.323008
336,Joystick,5127186.620032
336,Joystick,5127187.978016
336,Joystick,5127189.154016
336,Joystick,5127189.804032
336,Joystick,5127190.563008
336,Joystick,5127190.819008
336,NoGo,5127199.756032
336,Response,5127199.879008
336,Joystick,5127199.914016
336,Joystick,5127200.182016
336,Timeout,5127200.203008
336,Joystick,5127200.285024
336,Joystick,5127202.561024
336,Joystick,5127202.600032
336,FalseAlarm,5127206.213024
337,ITI,5127206.216032
337,Go,5127212.865024
337,Joystick,5127212.962016
337,Joystick,5127213.014016
338,ITI,5127218.880032
338,Joystick,5127229.642016
338,Go,5127235.349024
338,Joystick,5127235.447008
339,ITI,5127241.363008
339,Joystick,5127283.786016
339,Joystick,5127285.637024
339,Joystick,5127286.895008
339,Joystick,5127286.934016
339,Joystick,5127287.915008
339,Joystick,5127287.950016
339,Go,5127292.015008
339,Response,5127292.139008
339,Joystick,5127292.322016
339,Hit,5127292.322016
340,ITI,5127292.322016
340,Joystick,5127292.419008
340,Joystick,5127293.012032
340,Joystick,5127293.693024
340,Joystick,5127293.962016
340,Joystick,5127294.083008
340,NoGo,5127301.294016
340,Response,5127301.419008
340,Joystick,5127301.453024
340,CorrectRejection,5127303.419008
341,ITI,5127303.422016
341,Joystick,5127308.321024
341,Joystick,5127310.461024
341,Joystick,5127311.386016
341,Joystick,5127312.624032
341,Go,5127317.203008
341,Response,5127317.326016
341,Joystick,5127317.370016
341,Hit,5127317.370016
342,ITI,5127317.370016
342,Joystick,5127318.692032
342,Joystick,5127319.103008
342,Joystick,5127326.200032
342,Joystick,5127327.424032
342,Joystick,5127327.664032
342,Joystick,5127327.772032
342,Joystick,5127328.290016
342,Go,5127349.417024
342,Joystick,5127349.513024
343,ITI,5127355.421024
343,Joystick,5127361.658016
343,Go,5127364.481024
343,Joystick,5127364.594016
343,Joystick,5127368.994016
343,Joystick,5127369.398016
344,ITI,5127370.497024
344,Go,5127375.623008
344,Response,5127375.743008
344,Joystick,5127376.079008
344,Hit,5127376.079008
345,ITI,5127376.079008
345,Joystick,5127376.124032
345,Joystick,5127383.144032
345,Joystick,5127383.416032
345,Joystick,5127383.594016
345,Joystick,5127387.532032
345,Joystick,5127388.021024
345,Joystick,5127388.086016
345,Joystick,5127398.696032
345,Go,5127403.493024
345,Response,5127403.602016
345,Joystick,5127403.653024
345,Hit,5127403.653024
346,ITI,5127403.653024
346,NoGo,5127408.338016
346,Response,5127408.462016
346,CorrectRejection,5127410.461024
347,ITI,5127410.465024
347,Go,5127415.447008
347,Response,5127415.570016
347,Joystick,5127415.627008
347,Hit,5127415.627008
348,ITI,5127415.627008
348,NoGo,5127421.022016
348,Response,5127421.147008
348,CorrectRejection,5127423.149024
349,ITI,5127423.152032
349,Go,5127433.370016
349,Response,5127433.491008
349,Joystick,5127433.535008
349,Hit,5127433.535008
350,ITI,5127433.535008
350,Joystick,5127436.559008
350,Joystick,5127436.941024
350,Joystick,5127437.271008
350,Joystick,5127437.570016
350,Joystick,5127437.863008
350,Joystick,5127438.179008
350,Joystick,5127461.883008
350,Joystick,5127462.184032
350,Joystick,5127462.792032
350,Joystick,5127462.952032
350,Joystick,5127463.069024
350,Joystick,5127463.197024
350,Joystick,5127463.335008
350,Joystick,5127465.312032
350,Joystick,5127466.719008
350,Go,5127470.171008
350,Response,5127470.301024
350,Joystick,5127470.306016
350,Hit,5127470.306016
351,ITI,5127470.306016
351,Joystick,5127474.305024
351,Joystick,5127474.390016
351,Joystick,5127478.848032
351,Joystick,5127479.050016
351,Joystick,5127485.756032
351,Joystick,5127485.812032
351,NoGo,5127488.836032
351,Response,5127488.957024
351,Joystick,5127488.997024
351,Joystick,5127489.140032
351,CorrectRejection,5127490.957024
352,ITI,5127490.960032
352,Go,5127528.955008
352,Response,5127529.080032
352,Joystick,5127529.503008
352,Hit,5127529.503008
353,ITI,5127529.503008
353,Go,5127535.422016
353,Response,5127535.531008
353,Joystick,5127535.551008
353,Hit,5127535.551008
354,ITI,5127535.551008
354,Joystick,5127536.042016
354,Joystick,5127536.206016
354,Go,5127540.953024
354,Response,5127541.079008
354,Joystick,5127541.081024
354,Hit,5127541.081024
355,ITI,5127541.081024
355,Joystick,5127541.293024
355,Go,5127552.189024
355,Response,5127552.312032
355,Joystick,5127552.335008
355,Hit,5127552.335008
356,ITI,5127552.335008
356,Joystick,5127553.477024
356,Joystick,5127553.613024
356,Joystick,5127554.601024
356,Joystick,5127555.033024
356,NoGo,5127557.409024
356,Response,5127557.530016
356,Joystick,5127557.602016
356,CorrectRejection,5127559.531008
357,ITI,5127559.533024
357,Go,5127563.983008
357,Response,5127564.093024
357,Joystick,5127564.233024
357,Hit,5127564.233024
358,ITI,5127564.233024
358,Joystick,5127567.026016
358,Joystick,5127567.132032
358,Joystick,5127574.431008
358,Joystick,5127574.517024
358,Joystick,5127576.781024
